Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2010-01-04,0.4238302409648895,0.42681012092762605,0.4151198331220107,0.42428867773023843,800204000
2010-01-05,0.4300193190574646,0.43460374227972015,0.4222257831844395,0.4222257831844395,728648000
2010-01-06,0.43276992440223694,0.43368679802519866,0.4256640581856803,0.4297900441396385,649168000
2010-01-07,0.4242887496948242,0.43231151741309587,0.4210796644677691,0.4304777427153571,547792000
2010-01-08,0.42520567774772644,0.42818555840539574,0.4183290426878675,0.4208504591479579,478168000
2010-01-11,0.4192458987236023,0.4293316461139019,0.4132861376600017,0.4274978713770004,556612000
2010-01-12,0.4050341546535492,0.4146614649448697,0.3963237453699014,0.4130569223380886,627432000
2010-01-13,0.4105355143547058,0.4119108523229243,0.3919685884103521,0.407784865743588,508868000
2010-01-14,0.4041171669960022,0.4084723567468516,0.3972405343418341,0.40549250445695945,608524000
2010-01-15,0.39219772815704346,0.4045756858426371,0.3869256365868081,0.40113736881752465,818192000
2010-01-19,0.39953282475471497,0.40205424083461955,0.38807174072443057,0.38921784639492757,545328000
2010-01-20,0.3979281783103943,0.3995327478002839,0.38921777142727515,0.39448986196116115,719728000
2010-01-21,0.3908224403858185,0.40480494136152556,0.3871548910830807,0.39769907483446465,608632000
2010-01-22,0.37729838490486145,0.3933438656534599,0.3750061733693474,0.38623799896323957,1067916000
2010-01-25,0.38371652364730835,0.3910515939676327,0.3807366436444323,0.3834872915988899,643676000
2010-01-26,0.37156784534454346,0.38440424050315675,0.37133861326747974,0.3818827969567204,714636000
2010-01-27,0.3816535174846649,0.383028855125621,0.367212581555877,0.3713385671534325,812504000
2010-01-28,0.36881721019744873,0.3860088254297797,0.3635451177742346,0.38463348746709114,687764000
2010-01-29,0.35277172923088074,0.37706918447730275,0.3472704046886037,0.3729431979019248,774700000
2010-02-01,0.37981972098350525,0.3805073897639921,0.3511670555155023,0.3541469353474045,949832000
2010-02-02,0.38371652364730835,0.3885301780615936,0.3772983268700322,0.3784444324614989,849812000
2010-02-03,0.38692566752433777,0.3885302374579391,0.37844449031599137,0.3802782650077379,562296000
2010-02-04,0.3644619584083557,0.38348731800164443,0.3603359725299426,0.38348731800164443,783480000
2010-02-05,0.3717970550060272,0.37271395600107404,0.35758532184799197,0.36400354683737013,604856000
2010-02-08,0.3711094856262207,0.3800491292677142,0.3637744123250912,0.3706510486683983,445160000
