Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,,,,
Date,,,,,,,,,
2010-03-16,10.09000015258789,10.121429443359375,9.935713768005371,9.935713768005371,8498000,9.551085739135742,8.696342868804932,9.521466680702657,8.99369487859454
2010-03-17,10.131428718566895,10.248571395874023,10.057143211364746,10.128570556640625,4390400,9.601314315795898,8.746171445846558,9.568386837461446,9.03831189192679
2010-03-18,10.077142715454102,10.161429405212402,10.062856674194336,10.101428985595703,3593100,9.653028602600097,8.800542879104615,9.607521904999343,9.079050355594529
2010-03-19,10.064286231994629,10.128570556640625,10.010000228881836,10.100000381469727,9905700,9.693542900085449,8.84948574066162,9.642657622460518,9.117687056629826
2010-03-22,10.412857055664062,10.428570747375488,10.007143020629883,10.050000190734863,7216300,9.74902862548828,8.908028602600098,9.701903732706946,9.16847803698411
2010-03-23,10.422857284545898,10.498571395874023,10.289999961853027,10.428570747375488,4979100,9.79531436920166,8.964200029373169,9.75736169823302,9.21766938002575
2010-03-24,10.338570594787598,10.45285701751709,10.321429252624512,10.418571472167969,3399900,9.84022861480713,9.018885717391967,9.802070074891065,9.261626290408568
2010-03-25,10.505714416503906,10.714285850524902,10.365714073181152,10.382857322692871,8349600,9.882742919921874,9.079371423721314,9.856196562707437,9.310414060059365
2010-03-26,10.614286422729492,10.70142936706543,10.477143287658691,10.50428581237793,5427800,9.92645721435547,9.137485733032227,9.91451116732452,9.361546309575841
2010-03-29,10.557143211364746,10.714285850524902,10.521429061889648,10.699999809265137,5602100,9.975771484375,9.202942876815795,9.963944401481461,9.40843246258717
2010-03-30,10.722857475280762,10.807143211364746,10.632857322692871,10.699999809265137,7662200,10.03697151184082,9.271828603744506,10.022322330235253,9.45997854151633
2010-03-31,10.534285545349121,10.722857475280762,10.531429290771484,10.614286422729492,5714800,10.088685760498047,9.336228590011597,10.061704116013242,9.502108227941147
2010-04-01,10.714285850524902,10.814286231994629,10.517143249511719,10.517143249511719,13577200,10.142342910766601,9.404114303588868,10.111902710975679,9.549644605297372
2010-04-05,11.427143096923828,11.437143325805664,10.795714378356934,10.79714298248291,16663500,10.22200008392334,9.486400022506714,10.213075048356306,9.62327199712586
2010-04-06,11.90999984741211,11.99571418762207,11.40571403503418,11.488571166992188,27422500,10.300114364624024,9.579200019836426,10.343607725206754,9.71294759909787
2010-04-07,11.390000343322754,11.767143249511719,11.314286231994629,11.727143287658691,25214700,10.361542930603028,9.666628608703613,10.424099465061833,9.778714373381199
2010-04-08,11.6899995803833,11.714285850524902,11.324286460876465,11.324286460876465,13912500,10.443142929077148,9.757714319229127,10.52147639700964,9.853666734440106
2010-04-09,11.774286270141602,11.785714149475098,11.489999771118164,11.584285736083984,11563300,10.525485801696778,9.847571468353271,10.61784638725056,9.92898514760487
2010-04-12,11.882857322692871,11.89285659790039,11.649999618530273,11.757143020629883,9430400,10.61422866821289,9.905114326477051,10.715154920746125,10.005607585843617
2010-04-13,12.34000015258789,12.378570556640625,11.85714340209961,11.897143363952637,17424400,10.7153715133667,9.9740571975708,10.840143015503184,10.09715239238261
