Price,Close,High,Low,Open,Volume,SMA_25,SMA_50,EMA_25,EMA_50
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,
Date,,,,,,,,,
2010-03-16,0.40709707140922546,0.40938928243357653,0.39288534119800017,0.39311457323055965,664988000,0.3880259299278259,0.3909966439008713,0.3906567041834757,0.39381887182042263
2010-03-17,0.4148906469345093,0.4203919707026942,0.40938935049163966,0.40938935049163966,651168000,0.3898963797092438,0.39081785023212434,0.3925208536258629,0.39464521594254365
2010-03-18,0.4002205431461334,0.4155783555661352,0.39655299361658763,0.4155783555661352,740964000,0.3908957862854004,0.3902218753099442,0.3931131374351145,0.3948638562250374
2010-03-19,0.3954068720340729,0.40732636654172893,0.39036398480074574,0.4061802607751213,584612000,0.3910149836540222,0.3894746142625809,0.3932895785581113,0.39488515096264665
2010-03-22,0.40182510018348694,0.4034296429130311,0.3903640143252542,0.3903640143252542,435336000,0.3911800229549408,0.38902534008026124,0.3939461571446787,0.3951573058340521
2010-03-23,0.4100768268108368,0.41213980517683246,0.4020540633339693,0.4048047375890336,493612000,0.3913817310333252,0.38872276365756986,0.3951869778882293,0.39574238508804366
2010-03-24,0.3963237702846527,0.4077848559864988,0.39563610131699734,0.40663875014884604,436252000,0.3908774435520172,0.38826432049274445,0.395274423457185,0.3957651845075185
2010-03-25,0.39746981859207153,0.4045756846871349,0.3965529449847861,0.402054241279128,495184000,0.3914917540550232,0.38811303436756134,0.3954433000060224,0.3958320329029912
2010-03-26,0.39746981859207153,0.4050341214907776,0.3942607336412579,0.4009081356073639,344676000,0.3921885848045349,0.38785172045230865,0.3955991860511031,0.39589625979275905
2010-03-29,0.40251266956329346,0.4034295430889289,0.3944899032500781,0.3999912263798276,394456000,0.39305962681770323,0.3878196269273758,0.39613099247511774,0.39615572684258393
2010-03-30,0.4041173458099365,0.40916020652263074,0.3972407101129931,0.4070972267436762,324104000,0.39436160326004027,0.38805801928043365,0.3967453273470269,0.39646794719424483
2010-03-31,0.3988451659679413,0.4043464897205584,0.39678215931371663,0.4025127151363527,389840000,0.3951409566402435,0.3880442649126053,0.39690685339478954,0.39656117145988
2010-04-01,0.39471912384033203,0.405263305705734,0.3905931384440743,0.40067888355996123,339664000,0.39589279890060425,0.3879800820350647,0.3967385665059851,0.3964889342983291
2010-04-05,0.40067896246910095,0.4013666313914577,0.39678218101751844,0.39724064518263413,413636000,0.3970664119720459,0.3881772142648697,0.39704167388776324,0.39665324912855543
